42161-865-0xbfa9f72968bba383dfbc1ec001c53c2cee437edbdf9a85a31439d715ca7a039d,0.004239883167663834,0.0042278161142968234,0.004458012307990502
42161-865-0xf97940e6e0db99e0062e1d1cc390d48075445e7d6e7aa77e727b3b24c9e616d5,0.0026145946200593646,0.0020167168821071057,0.0032223675921887866
42161-865-0xf56dd3fa328f36673fd27422bf169559797919b4e8dd639b341d14127219c70a,0.0032741320016959606,0.0037904558266109454,0.003367737558753694
42161-865-0xbcdf771115a3b334eff3df10c10b8b65563c2f92a58922de8e8836ec1904c68d,0.0026145946200593646,0.0035960734765283333,0.0032223675921887866
42161-865-0x9aa1813681cbc4c7acdad3f7687ee68b6c21a055f2df0d771551ad3d0a9e9d4d,0.0032741320016959606,0.003425988920206047,0.0034646508697969663
42161-865-0xc9131b4bf4b6f915a1905b64e47127c158248e832bf3b0ef7e9eeb0856d284fa,0.005558957930937027,0.004762367577024008,0.004070359063817415,0.004070359063817415
42161-865-0x6c16840b98f808a2d1d3151bd52c06e2e34c92e54724f45ae938b06a37f96bd9,0.003910114476845536,0.004495091845660416,0.004215729030382322,0.004215729030382322
42161-865-0x6097d6982cd9a1d364a37e615fb31ac05e6bc6bbbf30582d18c43baef75813a6,0.0036039006925142588,0.0042278161142968234,0.0038765324417308713,0.0038765324417308713
42161-865-0xdc0b943e2454a497741381ee6172f90a77bc4e16ebc81ac60a5e9bc4c9438ec9,0.003910114476845536,0.002915735251239189,0.003973445752774143,0.003973445752774143
42161-865-0xb0bb192634474ead9c1f62d59bd41d928bd191e2dc9915209e7cd250560f9710,0.0036039006925142588,0.0026484595198755967,0.003561564180840238,0.003561564180840238
42161-865-0xdaf7588714a0008d7ee1fe317a87c80a6f64cb8881c016a1d87bc704eb3b115f,0.006218495312573623,0.005005345514627274,0.004845665552163589,0.004845665552163589
42161-865-0xea9cfd8f69b336eb6a64f6af1de2a27285a681f82b61e172320ad7f1eb63a208,0.0058887266217553256,0.004859558752065315,0.004700295585598682,0.004700295585598682
42161-865-0x89e50232d5b9a17ed8547823bb4c66730b24acb076a5812391cd060fad67eb01,0.0026145946200593646,0.0035960734765283333,0.003367737558753694,0.003367737558753694
42161-865-0xfb9c6bee53311e7ab8c57cb83859e2fcc28ba679e699a47d2d6c3fa9b8c5cd13,0.0032741320016959606,0.003960540382933231,0.0034646508697969663,0.0034646508697969663
42161-865-0xcca3989883a39e5ceac10e7a29aba47ebeb6c6e051b78ad756553e426bf060be,0.0032741320016959606,0.0036932646515696393,0.003973445752774143,0.003973445752774143
42161-865-0xf8e3771e90d1bdb333bd2c23db0feda10e046aa09ffc94ffd89ebcbe8089fb9f,0.004239883167663834,0.0042278161142968234,0.004215729030382322,0.004215729030382322
42161-865-0xa69971a1d0e5b72ec73d6504b6a67ed620f837dd10ec9aaeda1d5847d29cf272,0.003910114476845536,0.004640878608222375,0.004070359063817415,0.004070359063817415
42161-865-0x611f1323118db9846b22e4e29d4706eae6bb84289c4746aff689c91d3d66f6c8,0.0058887266217553256,0.00517543007094956
42161-865-0xf8eb666a7df2d28609bb67ec2c3646d46c44d8e5f78bc20e01a74e3ea6a6985f,0.0032741320016959606,0.004130624939255518
42161-865-0x8f995b13199ce3c032de50515b7bfef865bee645cefc7feac76f84b2beae2f59,0.0029443633108776628,0.003960540382933231
42161-865-0x9d84ffdf1483554511a0fa7d1dda1b2b1fa455fddb4733121a250a6d93a300f3,0.0058887266217553256,0.004762367577024008
42161-865-0xc96f4ae8811a648a592f431fdf1ba837d55861de660298059dab6fb81be063c0,0.004569651858482133,0.004495091845660416
42161-865-0xcc52492e46dbd2c54cdb936a81a470abfd16bf20f0733a8734a7da9c122cbf2d,0.006218495312573623,0.005005345514627274
42161-865-0xcf324fb6eca9c6b44ac7f613f07315bbad9cf4027c16ec150adb7d0a84054583,0.004922975455787452,0.00432500728933813
42161-865-0x62b3b673127e9511afdb47e7f0ef3f0bbc944ebf8492a88f5ed1ee9a4bfe14f2,0.005558957930937027,0.004762367577024008
42161-865-0x29731d9ec0ae453f5a75430735ab1e20bb85dceb77892469da097aec4bfca54f,0.0022848259292410663,0.0030615220138011483
42161-867-0x19b8fdb6bdea6cdb71a19f43c0ec0962ec08b563c57f4c2307d0b954123dd67e,0.003910114476845536,0.0032802021576440877,0.0038765324417308713
42161-867-0xf97688cfbe25a0db800f876787a2cdec20d48757862573278dfb6fa8b8a1c817,0.0032741320016959606,0.003425988920206047,0.0037069341474051452
42161-867-0x934e6136999df52189cab3723277edddf0d09b2d9b50253b184dd17fc26f6e39,0.0036039006925142588,0.004130624939255518,0.003561564180840238
42161-867-0xfa16d7d0c1c13c2821d3d94e8bbc9aa7f2c1219d057e1e747ea6db4bc4712fc3,0.005558957930937027,0.004495091845660416,0.0043610989969472295
42161-867-0x81e93d890857abf601186b625cc9a95aa4c859e9aae814673a13125eff38a196,0.003910114476845536,0.003960540382933231,0.0034646508697969663
42161-867-0xd4c3c82600252c64f47e6f4505f58bf691c42277aa2548748426e4d1bcf4b15c,0.0022848259292410663,0.0031587131888424548,0.0029800843145806073
42161-867-0x668333acfdfa16a6a9cac31af60d933bf92f70426a7e9ed6f7d7b8f1c2113b1b,0.0032741320016959606,0.00432500728933813,0.0037069341474051452
42161-867-0x3563fb1fa42e2b5732a86d015ff3990d0714db3e402bc080ae3183dc134e1f43,0.004239883167663834,0.004130624939255518
42161-867-0xa87f5348653ff983aab7e9fcaf3aa8164780b06087734949d751bc197b8b24ba,0.0048994205493004305,0.003425988920206047
42161-867-0x5a1d81860efda36bae09cb6cb491c922c0bc878ebada3a566184a27c688f5b81,0.0058887266217553256,0.004495091845660416
42161-867-0xa40bea19733bd9fad64d6c9807497041f379c12d93af17a6283e2761e20917ad,0.004970085268761495,0.004300709495577803,0.004312642341425594
42161-867-0x9230077b97132b6dc3e201e7428d2576d108adcc1431fc504bf0098bfab152e5,0.0039807791963066,0.00354747788900768,0.0037796191306875993
42161-867-0xe2ef022ecfa1e3108e45d82a68d66790c89da5742482c3844cd8f7c788952e63,0.0036510105054883015,0.0037904558266109454,0.00353733585307942
42161-867-0x261187889002f755d8e516197931b9f38a826f0c99f6e7136bc8186302dc1b1e,0.0033212418146700033,0.0034502867139663738,0.003924989097252507
42161-867-0xdee6c892d6f2e2e53004d03f76076cdc8e134139ad7e0787b95492614fa6496f,0.004310547887124898,0.003644669064048986,0.0036342491641226916
42161-867-0xa8b46215a7052f1038521abe875eec9f53017a5237bfbd4d768350853e9bb300,0.002991473123851705,0.0032802021576440877,0.0034404225420361484
42161-867-0xe573019b9f23a496663f5944a83c8acdc99792bfc5f5ad603ee8f6cb0f46f9fe,0.0036510105054883015,0.004057731557974537,0.0038280757862092355
42161-867-0x6649852db5092781fa9c7d42577609e9c45480db4c59966639df7f865471b349,0.004310547887124898,0.003960540382933231,0.004433783980229684
42161-867-0xc60c26e2662309a7141662f2109f47f4e0fd1823610be25880f6f2d0c37c3d4b,0.002661704433033407,0.002794246282437556,0.0032708242477104224
42161-867-0xe40feca037ad9a22c972a53af3cfabb51b4e46a6e52b46528e94d2c01d1383b4,0.0023083808357280875,0.003037224220040822,0.0030285409701022435
42161-867-0x9688fb4c1d28b3d8774f148917bbd9def2fc1e47ef5098f39e02482c1c1f71b0,0.0039807791963066,0.0031344153950821282,0.003125454281145515
42161-867-0xae927a656f3a4b626112c12ab1255b352041ab32d5313d2c94b8b9b297ddfb98,0.002661704433033407,0.0037904558266109454,0.004046130736056597
42161-867-0xf97f803c1bc6595c87c9edf48055690362d758410685f8b5ef5ed720ceead61b,0.002661704433033407,0.0034502867139663738,0.0033919658865145122
42161-867-0x22300f73460f0b7ab5833795ee104f0ddca23007da71b0f60f4356f731ed9495,0.002991473123851705,0.00354747788900768,0.00353733585307942
42161-867-0xacfb69c6e3b27580e84fccd12f4913d04e16c1b972f8d3b73dd0811a8d1751aa,0.0023083808357280875,0.003037224220040822,0.003488879197557784,0.004336870669186412
42161-867-0xf56cccf1a784ee92c517c0e28adea9af60dc3739717ec8902d6db92192489f5e,0.0036510105054883015,0.003960540382933231,0.0041430440470998685
42161-867-0x6070e577df16d9e7a99f50e7cb54288f310bdad401f9d87e3ce531da71e32099,0.0033212418146700033,0.0032802021576440877,0.0037311624751659635
42161-867-0xafd68b3df3e20c77412b74f0650e6078d9aa7876b7f78bc9342e89db471a2869,0.004640316577943196,0.003887647001652252,0.004530697291272956
42161-867-0x422d223530a73bd3855bdb50669faa5ab5501c17936e6a2f3cafb709813e3494,0.002991473123851705,0.0031830109826027813,0.0033192809032320586
42161-867-0xaa57a0d98bf7bb5a2c13847638b14417f9d35ad84a320596d6ea48c1fd5556ac,0.0033212418146700033,0.003037224220040822,0.0035857925086010558
42161-867-0x9ec9b1dae5c3a2378c7d40b56ca5a3796cd253b038376e520e2fc4a4ab57ca8e,0.0036510105054883015,0.004154922733015844,0.0032223675921887866
42161-867-0xb0afbf6ee7d24490064e25f7dece64b6b3a456f5c84d3eea8c034afdc3d0608a,0.0052998539595797926,0.004567985226941396,0.004385327324708048
42161-867-0x81f132f2b8ef92b6f9c706b968c8e71b8175c4543dd962b20664476ca292f675,0.0039807791963066,0.00354747788900768,0.0036827058196443278
42161-867-0x85829ea95d775a7b619d0c39d225afe4f6b84fa10ee980b78b1f2a5aec4e5c43,0.005629622650398091,0.004057731557974537,0.0038765324417308713
42161-867-0xdcc73b34eb197396c8493ba874c244e58e55bd641cb2bbe3855eb41e3ff100b8,0.004310547887124898,0.003037224220040822,0.004651838930077045
42161-867-0xe234dbf1ff2a7166c26bc5c00efe53dc9c53387fb76da35fe2d7da4ec78c9783,0.005959391341216389,0.0046651764019827015,0.004603382274555409
42161-867-0x739d2e516d326d012864d2feee15e552dc48c250331bb04e929a9124c3d904b0,0.0039807791963066,0.004300709495577803,0.00448224063575132
42161-867-0x7695119411aca70de8e0db8898d230fef1b287bcf29fcda51f2a49dcf1c50b9e,0.002991473123851705,0.0037904558266109454,0.0037796191306875993
42161-867-0x0ef8265983dc88987f5fc276db1094103d7b99a686bd50087feb48553998464e,0.0052998539595797926,0.004810963164544662,0.004700295585598682
42161-867-0x340ba50f9b0f4547e749da399f51bcbcb1a863a10080cef67ecdf7fee6f2f579,0.0019786121449097893,0.0032802021576440877,0.002931627659058971
42161-867-0xa6b3ac8eaefda73ea83fbce5fd4724606f0ff6e801ef4160ef82ac37001e2a11,0.004310547887124898,0.00354747788900768,0.003173910936667151
42161-867-0xdcc43a7782a75c8d14d62a2ee7d9f7eb2ec0f3281dfd4e9517b30233dc2d42e5,0.005959391341216389,0.004713771989503355,0.004748752241120317
42161-867-0xffaf639c80ff9cf85cd76977d0c55e07c929eb7c5480d900c82e1da8465c342e,0.002991473123851705,0.003644669064048986,0.0036342491641226916
42161-867-0xbc987f75fde568bcbedd691aea74acbf6aa3992077e8fd42f735a17298bf3cf7,0.0033212418146700033,0.00354747788900768
42161-867-0x31e242a4e85e6d033f63dc6d2d97ae6245bc1a50e5560266c23ad3a1d5608a63,0.0039807791963066,0.004446496258139763
42161-867-0x931a64a4f678b30b165b845b8622f729a1cdf2d2a7a4f2221a9ee8ba268f67c4,0.004310547887124898,0.0029400330449995153,0.003076997625623879
42161-867-0x40352ec04033c9d170d9fc69fb712cf742907ff0024961d6c54baddf89d105eb,0.002991473123851705,0.0037904558266109454,0.003488879197557784
42161-867-0x5f3a823202a240075d7589bfdd6081bd7e10e7011de1ba5a2b011dcb9105e074,0.002661704433033407,0.0032802021576440877,0.0030285409701022435
42161-867-0x03dc19cec158e75ba2571a0246f57a7b7cd6ea1ce5eef7bd21b6ee4a2a70f8ab,0.002661704433033407,0.004057731557974537,0.003924989097252507,0.0029800843145806073
42161-867-0x36d3ba3b788398eaa3b833ebc3d707079395657e460bc29ec1b552d4bb2016a3,0.0036510105054883015,0.004057731557974537,0.0038765324417308713,0.0035857925086010558
42161-867-0x7c07e72e84215598739e0749e25587278a22f7ef565cd019677c9237a965fedd,0.0039807791963066,0.0036932646515696393,0.004288414013664777
42161-867-0xff0d19a8d41e62428e35da3007ed6659a53edb0fbdaebda99ab1543bc048a7f8,0.004640316577943196,0.004567985226941396,0.004433783980229684
42161-867-0x15524d92e001464560374928cc41ddc573d4c1975b234d880a99441ddaa76dbd,0.0036510105054883015,0.004300709495577803,0.004046130736056597
42161-867-0xfd061a146da1309cf6e7fb5cdd4aaab61b298ecc23d7750ab1ac21ac9b817560,0.004640316577943196,0.0034502867139663738,0.004797208896641953
42161-867-0x5a35dc4ee0fd8cf69eb9f227b626c0c093c3efc5a6f1b518a3792d5e8b721860,0.0013190747632731929,0.003037224220040822,0.00353733585307942
42161-867-0x59add21292d6c822dee542c9c64f45c2d14626e800ab34e2b5779338cbd74d1b,0.0039807791963066,0.003960540382933231,0.0034404225420361484
42161-867-0xc58063d70053f30766c3883f041d29bfe92aaccb12218d15d58e3953024aff8e,0.0019786121449097893,0.0025269705510739637,0.0032708242477104224
42161-867-0xfd3c441151a0267402323d878d8d1c37def65e0948e1d7e292cc7aea2d92818c,0.004310547887124898,0.0047866653707843345,0.004191500702621504
42161-867-0x04ab372485d7230970a802702561eef7427eea13883960bd2812040b0bad0f2a,0.0023083808357280875,0.002794246282437556,0.0027862576924940637
42161-867-0x04eceede743d19c498a90952e9903e9ee46f3dc77766bcc85d1eb9b3e7ce7a5e,0.0052998539595797926,0.004446496258139763,0.003997674080534961
42161-867-0x0e746fd798da04d3ee071831372a81f18723996b41b48dc342737125460ffac6,0.0033212418146700033,0.00354747788900768,0.0033919658865145122
42161-867-0xde56659bf150be86cdc0caea3cf718b7029085b5820447e54f0577f9276e5b81,0.002661704433033407,0.0034502867139663738,0.0036827058196443278
42161-867-0xc102c4d1950b6c73cd589a79814dd9beac9edc6269103433b6a727d93d57213b,0.006312714938521709,0.0046651764019827015,0.0030285409701022435
42161-867-0x32904b351f232304f2e7816aca7d7a355f58beed975b6a2d3f09fece0847d20f,0.0023083808357280875,0.004300709495577803,0.004239957358143141
42161-867-0xb30e9a03fe9391b289331bc8d4f3ad6aa31db301447025f92b8275bc88d447f9,0.002991473123851705,0.0029400330449995153,0.0033192809032320586
42161-867-0x10419179fb9a6002b61fe6db8637bb4e43e579960a16ac298ec7aeef74d783aa,0.0039807791963066,0.004203518320536497,0.004651838930077045
42161-867-0xc255bd4a7e7b6d0bd6dc24a086298353d3db49343459c0c416449207a3795783,0.002661704433033407,0.0037904558266109454,0.0037311624751659635
42161-867-0x233b3b3a4e2e0f114c2fb5412e810d9fcab0138b4b3087f268628a62c5b3e5c0,0.004970085268761495,0.004616580814462049,0.0041430440470998685
42161-867-0x706bc44d0c033d10c977ac4a6193e7838b8a795ea0d62cdb8eb0aedb5feaa70c,0.004640316577943196,0.004713771989503355,0.0038280757862092355
42161-867-0x9188b3a42cad446c5df34508271ab52828102e9cc85452b41709e58756dd3847,0.004970085268761495,0.004057731557974537
42161-867-0x90e3363341cf14eb5e5c29627f4a8fb62933ef9834e8ca33027af2aeb8323ea0,0.002661704433033407,0.0034502867139663738
42161-867-0xe03eb1aef3e2dc29d5f3549b4faa6327d2606faaee17529ea68e727b675a2036,0.004640316577943196,0.0037904558266109454,0.004094587391578232
42161-867-0xe7a4b12065345225c76308d0f7b267fe7628904e0a3f60f252e6f94cba6e37c2,0.004310547887124898,0.004057731557974537
42161-867-0x85bb0ff17f21531b6276fa3bec18654ec302cdf5a33b6d7b72a98f684e5a1fe9,0.0036510105054883015,0.00354747788900768,0.004530697291272956
42161-867-0x50e981de1e62aaa755ff0046cbd6befac3a296595ecda10f847c143ed6f2543f,0.0033212418146700033,0.003960540382933231,0.00353733585307942
42161-867-0x06ad6c10167e7feb66e1699a7c1887e9a75505a98289afa40e4a49f7ccb6cf6e,0.0036510105054883015,0.004154922733015844,0.003997674080534961
42161-867-0x82065b1ab5c0dd7ed2c8aa484ab46405d98a39f2ff18448aa9db1f65ffe704f8,0.0035567908795402165,0.004349305083098456,0.0036827058196443278
42161-867-0x7af48f1f1acdc33c9337943ad37efab210fda912cf8806714e28de883a3cb41a,0.004734536203891282,0.004057731557974537,0.004215729030382322
42161-867-0x5292ddf8854afaefc8d9fc16b620483f263b34506832f09ef76a9e03468ebad3,0.0017666179865265974,0.0034745845077267003,0.002640887725929156
42161-867-0x53c004c04e96f375f4ff0dc8616c9d956138415c0299b77d58eac38a3ae4ee6e,0.002967918217364684,0.003766158032850619,0.0036827058196443278
42161-867-0x9c63882d17d281e74a086bbb834241300e3e5458ff4e44e59a2b3a6e12cdfe8c,0.005323408866066814,0.004640878608222375,0.0047245239133595
42161-867-0x5d0a6878dbad1b32495b9ad7ab8da32819e953c98002587641788e13a3be8891,0.0041456635417157495,0.004057731557974537,0.0039492174250133245
42161-867-0xa018fb58a9580407f1abd5c5ed6f43ad3f0c41b89eff7694d46d94082832516b,0.002967918217364684,0.0034745845077267003,0.00341619421427533
42161-867-0xba1a48507d1c998eeee6bcac441efbc07538646e87aedfaf5277b9eec78c7323,0.0035567908795402165,0.004349305083098456,0.004215729030382322
42161-867-0x37c6ed16080af764df00450c4857e0d0302f9b3a4be55c430682082703966f5e,0.0041456635417157495,0.0034745845077267003,0.0031496826089063325
42161-867-0x4f354435756ee1c1ea18402a559874cd2bb918ad795b7e361e1257425e57a7de,0.0041456635417157495,0.003766158032850619,0.00448224063575132
42161-867-0x271d16ec14433ccff66237a1d6d35a866174139e14112122da6e2f66b39d5acc,0.005323408866066814,0.004057731557974537,0.0039492174250133245
42161-867-0x0b65fc24c0ebe9508268f2858d50ec4600e6496af44b458deb7c8142db75d26f,0.0041456635417157495,0.003766158032850619,0.004215729030382322
42161-867-0xd9b1d85b459118b33c83e4e40a5b3500b691600ff98bc79c49a2377b51d66ba9,0.0041456635417157495,0.0034745845077267003,0.0036827058196443278
42161-867-0xdebe51a2b4727f5eb6fab0c707a4f6507e542a8bdcd031eb10c7035799ed0ba0,0.0035567908795402165,0.0034745845077267003,0.00341619421427533
42161-867-0x216cc27aa429f7f75f91798ebe674d61f95c17ac3ba832b87f1f5202144db72d,0.0023790455551891514,0.0034745845077267003,0.0031496826089063325
42161-867-0xa8591b322f8e25b13a3b53190920695c48ccd1d8a32657113b90ed6aca1d1841,0.0035567908795402165,0.003766158032850619,0.0036827058196443278
42161-867-0x7db138952e569707526b028c218f0ba4d41189f90a97f544b16e7a989e1b0fb1,0.002967918217364684,0.003766158032850619,0.00341619421427533
42161-867-0xd4d3ca125f724ca79fd4de4852dc183a1435dcf22912a9cbd219a7b0aab7c6d6,0.005323408866066814,0.004640878608222375,0.004215729030382322
42161-867-0x3c24142776b074f3c4fb7d9bb3155005f38cfb11b836e919bf27966c9ecb0c90,0.002967918217364684,0.0032073087763631078,0.0036827058196443278
42161-867-0x6d99b01618dc3f80cbd2c2f086fb78340d7d6dd944e62acfd5b276a2af23c976,0.0041456635417157495,0.004057731557974537,0.00448224063575132
42161-867-0xd6e031d8485b1c9a56e742636178c5fccab387bc01008edf73d0f7e97ff5e2ac,0.005323408866066814,0.004349305083098456,0.00448224063575132
42161-867-0xdce9247fb94e7db0ec152d6c7e6db5db7ba3d8bcfc0874694ac3c41a86c48a27,0.004734536203891282,0.004057731557974537,0.0039492174250133245
42161-867-0x8f740037a18645af9890aa8f0a70b50ac2a41f603cac518210af440beca6808b,0.005323408866066814,0.004349305083098456,0.004215729030382322
42161-867-0xafa569b3df50c6c51374bf2b214eb7c948cf3dce2a65c3f627bce0a2603cec72,0.0035567908795402165,0.003766158032850619,0.00341619421427533
42161-867-0x2651563802989f9bc6de16ab5a173d5ad755c0a22f14d8916a31eebcf268afdd,0.0035567908795402165,0.003766158032850619,0.0036827058196443278
42161-867-0xe803a0adb8458416228b48b035e3d18b18c00e8f0714379245649e0986354ce4,0.0017666179865265974,0.0028914374574788627,0.0031496826089063325
42161-867-0xd77bec3500a1b3e54ead391aeaad9a664f92643beaa8a50d4302bd67ef7949cf,0.0035567908795402165,0.003766158032850619,0.00341619421427533
42161-867-0xedff41531fa841bfa0bed54f91d3a88605f3cd84f56094924f349d60222ce507,0.002967918217364684,0.0032073087763631078,0.0031496826089063325
42161-867-0xa0d1c54b1f3922ac6e21fb5f3cb157f96ebdfd6001945952f2c2de1e813a6636,0.0041456635417157495,0.0034745845077267003,0.0036827058196443278
42161-867-0x2f1057fe56bbfce069299a5f08b25a68ca258b07662c590e3a9122fd4bf8998e,0.0035567908795402165,0.0034745845077267003,0.00341619421427533
42161-867-0x65448704f2398e9319fa7da4ebf95b9336bea8f50630d5ce2adc7ed28e25288f,0.004734536203891282,0.003766158032850619,0.0036827058196443278
42161-867-0x599ec45186924f2496fc8a26dc827112aa2b62a43bfb25e3b42f869e8b5e300f,0.0041456635417157495,0.003766158032850619,0.00448224063575132
42161-867-0xb157eff864d49ee0f3650afcc85d037fb59234e9eccf000db479a2c82aac31bd,0.004734536203891282,0.003766158032850619,0.004215729030382322
42161-867-0xf770c31a9c4eda18ca1db9bb19db2666ae92bbcf8d212d11da6ae271130120e2,0.0011777453243510651,0.0032073087763631078,0.0015748413044531662
42161-867-0xd7033fea1278ec2f1cbf72d03ff236f302421794300923428fdf85fb3908c8c6,0.0035567908795402165,0.003766158032850619,0.0039492174250133245
42161-867-0xa73b59fdeceb5e6e1218df3da5dcd2cd01e4fdc2ff52f0a15a0f1afbb2f619bf,0.0035567908795402165,0.003766158032850619,0.0036827058196443278
42161-867-0xeff81a9b1ca1db940b74d9b8876c8d8cd62f69f0f1263c28399f4a0120cacf56,0.0041456635417157495,0.004349305083098456,0.0039492174250133245
42161-867-0xdc12f02d7f371b45e80142d9d64687d8857653398ca7dc0354c5a179b182dab5,0.0041456635417157495,0.0034745845077267003,0.0036827058196443278
42161-867-0xa26947c84eca0f2623ea98855bed3860478aa2a7c1e89a309189d46d3600fd3b,0.0035567908795402165,0.0034745845077267003,0.0036827058196443278
42161-867-0xf1bd30c859b2f0effeed2b6728a4071f294368614de748404fedd2cf3c68a1b1,0.002967918217364684,0.0034745845077267003,0.00341619421427533
42161-867-0xe3c5497e3073669d3788a015ce9e89fd2ba14028af892c613b7dad8e742d7b46,0.0041456635417157495,0.004057731557974537,0.004215729030382322
42161-867-0x1f968f0366be7bd577843addba6d7e72a56cdbc4f75e0f7ccfaaeaf00ef60d35,0.002967918217364684,0.0034745845077267003,0.00341619421427533
42161-867-0x57a057ee120b26cea127ff7e335a8f857dddf13d694be376adf7a6daf8753c13,0.0023790455551891514,0.0032073087763631078,0.0031496826089063325
42161-867-0xae22739594e490cb7b044c4be01411a73e0c6b730c8edcf74a897478d06f8f5d,0.0041456635417157495,0.003766158032850619,0.00448224063575132
42161-867-0x4baeb225e52cabb4235d50429348969aff5da3370235a2c87f6b956b8e33b3c5,0.004734536203891282,0.004057731557974537,0.004215729030382322
42161-867-0xe728c3a26d5154476ce35ffdfd47afab7307da93e1ba0194feab18db8efd8138,0.0035567908795402165,0.0032073087763631078,0.0028831710035373357
